100,0,64,300,0.0005,2,3,5899,0.09316980838775635,0.09424015134572983
200,0,64,300,0.0005,2,3,12123,0.09532524645328522,0.10868129879236221
300,0,64,300,0.0005,2,3,23278,0.08036477863788605,0.22468914091587067
400,0,64,300,0.0005,2,3,25066,0.09895071387290955,0.4457416832447052
500,0,64,300,0.0005,2,3,29231,0.09711459279060364,0.4035465121269226
600,0,64,300,0.0005,2,3,23245,0.08765152096748352,0.29788738131523132
