Input_dim,Hidden_dim_r,Hidden_dim_fc,Num_layers_recurrent,Num_layers_fc,Loss_tolerance,Data_demand,Dd_factor,Train_loss,Test_loss,Train_loss_distance,Test_loss_distance,Epochs,Time
200,96,750,2,3,0.01,10000,1.0,0.009643588215112686,0.009404615499079227,0.009643588215112686,0.009404615499079227,9240,209
200,96,750,2,3,0.01,30000,3.0,0.009791318327188492,0.017782174050807953,0.009791318327188492,0.017782174050807953,21503,1199
200,96,750,2,3,0.01,50000,5.0,0.00907096080482006,0.09142272174358368,0.00907096080482006,0.09142272174358368,16477,1376
200,96,750,2,3,0.01,70000,7.0,0.00999441184103489,0.016382653266191483,0.00999441184103489,0.016382653266191483,13746,1489
200,96,750,2,3,0.01,90000,9.0,0.007875829935073853,0.011161821894347668,0.007875829935073853,0.011161821894347668,13873,1996
200,96,750,2,3,0.01,110000,11.0,0.009323561564087868,0.014169519767165184,0.009323561564087868,0.014169519767165184,15180,2770
200,96,750,2,3,0.01,130000,13.0,0.008699920028448105,0.017061907798051834,0.008699920028448105,0.017061907798051834,9954,1998
200,96,750,2,3,0.01,150000,15.0,0.008867474272847176,0.014128132723271847,0.008867474272847176,0.014128132723271847,12704,2980
200,96,750,2,3,0.01,170000,17.0,0.009737289510667324,0.006985298823565245,0.009737289510667324,0.006985298823565245,12311,3219
200,96,750,2,3,0.01,190000,19.0,0.008465755730867386,0.013325581327080727,0.008465755730867386,0.013325581327080727,13613,3835
200,96,750,2,3,0.01,10000,1.0,0.03309641778469086,0.02943168766796589,0.03309641778469086,0.02943168766796589,100000,1428
200,96,750,2,3,0.01,30000,3.0,0.00766489002853632,0.040370747447013855,0.00766489002853632,0.040370747447013855,8357,457
200,96,750,2,3,0.01,50000,5.0,0.007094510365277529,0.05288083106279373,0.007094510365277529,0.05288083106279373,15440,1278
200,96,750,2,3,0.01,70000,7.0,0.0078546442091465,0.047226663678884506,0.0078546442091465,0.047226663678884506,10545,1139
200,96,750,2,3,0.01,90000,9.0,0.009391948580741882,0.02976563759148121,0.009391948580741882,0.02976563759148121,15091,2140
200,96,750,2,3,0.01,110000,11.0,0.007255840580910444,0.006346810609102249,0.007255840580910444,0.006346810609102249,11773,2310
200,96,750,2,3,0.01,130000,13.0,0.008548170328140259,0.010668100789189339,0.008548170328140259,0.010668100789189339,6522,1501
200,96,750,2,3,0.01,150000,15.0,0.007160836830735207,0.007078251335769892,0.007160836830735207,0.007078251335769892,19175,5157
200,96,750,2,3,0.01,170000,17.0,0.006268809549510479,0.2886244058609009,0.006268809549510479,0.2886244058609009,12398,3730
200,96,750,2,3,0.01,190000,19.0,0.007066685240715742,0.022659311071038246,0.007066685240715742,0.022659311071038246,18029,5827
200,96,750,2,3,0.01,10000,1.0,0.008301991038024426,0.03532548248767853,0.008301991038024426,0.03532548248767853,15925,418
