Input_dim,Hidden_dim_r,Hidden_dim_fc,Num_layers_recurrent,Num_layers_fc,Loss_tolerance,Data_demand,Dd_factor,Train_loss,Test_loss,Train_loss_distance,Test_loss_distance,Epochs,Time
100,64,500,3,3,0.01,100,1.0,0.009429661777968973,0.05394128413918691,0.009429661777968973,0.05394128413918691,33,9
100,64,500,3,3,0.01,500,5.0,0.006916748308218442,0.04816841976478314,0.006916748308218442,0.04816841976478314,13,89
100,64,500,3,3,0.01,700,7.0,0.009168551685549212,0.04864721298695375,0.009168551685549212,0.04864721298695375,16,218
100,64,500,3,3,0.01,900,9.0,0.004100746108715183,0.04812932611466982,0.004100746108715183,0.04812932611466982,19,391
100,64,500,3,3,0.01,100,1.0,0.00928088960548242,0.04770609597938183,0.00928088960548242,0.04770609597938183,33,10
100,64,500,3,3,0.01,300,3.0,0.00896031784223188,0.0601636158923308,0.00896031784223188,0.0601636158923308,32,74
100,64,500,3,3,0.01,500,5.0,0.0073106163210020616,0.0486600765815148,0.0073106163210020616,0.0486600765815148,24,155
100,64,500,3,3,0.01,900,9.0,0.0003964928178109516,0.00020221501519046843,0.0003964928178109516,0.00020221501519046843,4,114
100,64,500,3,3,0.01,1300,13.0,0.002263456758611871,0.02635652765345115,0.002263456758611871,0.02635652765345115,15,679
100,64,500,3,3,0.01,1500,15.0,0.0029514594061283298,0.017774827623118956,0.0029514594061283298,0.017774827623118956,20,1182
100,64,500,3,3,0.01,1700,17.0,0.006841166181120536,0.058072373987390444,0.006841166181120536,0.058072373987390444,43,3127
100,64,500,3,3,0.01,1900,19.0,0.0031907848563257155,0.04024301311717583,0.0031907848563257155,0.04024301311717583,6,675
100,64,500,3,3,0.01,100,1.0,0.00924241284911449,0.04487448223890402,0.00924241284911449,0.04487448223890402,43,11
100,64,500,3,3,0.01,300,3.0,0.009164718465983187,0.051315249158785894,0.009164718465983187,0.051315249158785894,31,72
100,64,500,3,3,0.01,500,5.0,0.008017149369877118,0.042254563564291366,0.008017149369877118,0.042254563564291366,15,102
100,64,500,3,3,0.01,700,7.0,0.006521434942753696,0.04600150013963381,0.006521434942753696,0.04600150013963381,11,151
100,64,500,3,3,0.01,900,9.0,0.007992529987159566,0.0443247179620159,0.007992529987159566,0.0443247179620159,6,151
100,64,500,3,3,0.01,1100,11.0,0.006982851846455688,0.04215720494110615,0.006982851846455688,0.04215720494110615,18,578
100,64,500,3,3,0.01,1300,13.0,0.0003914091416147628,8.651186348848009e-05,0.0003914091416147628,8.651186348848009e-05,29,1259
100,64,500,3,3,0.01,1700,17.0,0.0018508810713537582,0.043975894984144434,0.0018508810713537582,0.043975894984144434,7,600
100,64,500,3,3,0.01,1900,19.0,0.00867229435324072,0.05509963942070802,0.00867229435324072,0.05509963942070802,8,915
100,64,500,3,3,0.01,300,3.0,0.009238208571021126,0.05049808027270513,0.009238208571021126,0.05049808027270513,28,68
100,64,500,3,3,0.01,500,5.0,0.007427668672007246,0.04139770631893323,0.007427668672007246,0.04139770631893323,15,106
100,64,500,3,3,0.01,700,7.0,0.005675040607932851,0.04516639746725559,0.005675040607932851,0.04516639746725559,12,209
100,64,500,3,3,0.01,900,9.0,0.004452021405575976,0.05465789655080208,0.004452021405575976,0.05465789655080208,8,193
100,64,500,3,3,0.01,1100,11.0,0.0009891931613646655,0.00013598339529170727,0.0009891931613646655,0.00013598339529170727,5,210
100,64,500,3,3,0.01,1300,13.0,0.0035376653129327103,0.060730284557510644,0.0035376653129327103,0.060730284557510644,17,873
100,64,500,3,3,0.01,1500,15.0,0.004163743330892135,0.04798015570029234,0.004163743330892135,0.04798015570029234,9,657
