Input_dim,Hidden_dim_r,Hidden_dim_fc,Num_layers_recurrent,Num_layers_fc,Loss_tolerance,Data_demand,Dd_factor,Train_loss,Test_loss,Train_loss_distance,Test_loss_distance,Epochs,Time
100,64,500,3,3,0.01,100,1.0,0.013137537168147854,0.0391780230429299,0.013137537168147854,0.0391780230429299,50,14
100,64,500,3,3,0.01,300,3.0,0.030321395590625033,0.030958039416569223,0.030321395590625033,0.030958039416569223,50,113
100,64,500,3,3,0.01,500,5.0,0.008715012153753867,0.04234458847492454,0.008715012153753867,0.04234458847492454,10,72
100,64,500,3,3,0.01,700,7.0,0.017433526777871113,0.038652806318218304,0.017433526777871113,0.038652806318218304,50,599
100,64,500,3,3,0.01,900,9.0,0.008021498533179091,0.043531536690627266,0.008021498533179091,0.043531536690627266,15,326
100,64,500,3,3,0.01,1300,13.0,0.008480907382537718,0.04905164154348266,0.008480907382537718,0.04905164154348266,12,556
100,64,500,3,3,0.01,1700,17.0,0.007320300759537133,0.04814777864664314,0.007320300759537133,0.04814777864664314,12,959
100,64,500,3,3,0.01,100,1.0,0.009168972691091208,0.05227172040527273,0.009168972691091208,0.05227172040527273,45,12
100,64,500,3,3,0.01,300,3.0,0.008675399821613,0.05607719413960095,0.008675399821613,0.05607719413960095,12,31
100,64,500,3,3,0.01,500,5.0,0.006374492992479832,0.04449822105036096,0.006374492992479832,0.04449822105036096,10,72
100,64,500,3,3,0.01,900,9.0,0.009001726127051822,0.054175310148303533,0.009001726127051822,0.054175310148303533,14,308
100,64,500,3,3,0.01,1100,11.0,0.007409399140985114,0.047731423421113056,0.007409399140985114,0.047731423421113056,5,196
100,64,500,3,3,0.01,1300,13.0,0.006731753368582217,0.05046998672906034,0.006731753368582217,0.05046998672906034,36,1535
100,64,500,3,3,0.01,1500,15.0,0.007264931606288495,0.04116061253179691,0.007264931606288495,0.04116061253179691,15,903
100,64,500,3,3,0.01,100,1.0,0.009911146146269182,0.04989529578344615,0.009911146146269182,0.04989529578344615,42,11
100,64,500,3,3,0.01,500,5.0,0.00829026763733381,0.050319636450223984,0.00829026763733381,0.050319636450223984,20,133
100,64,500,3,3,0.01,700,7.0,0.0043102118056991025,0.0606195141480475,0.0043102118056991025,0.0606195141480475,8,116
100,64,500,3,3,0.01,900,9.0,0.0003435366916921353,0.0005399474028724027,0.0003435366916921353,0.0005399474028724027,16,347
100,64,500,3,3,0.01,1300,13.0,0.006564079170631462,0.0499474031916577,0.006564079170631462,0.0499474031916577,7,355
100,64,500,3,3,0.01,1500,15.0,0.03317467203652074,0.036085805690988085,0.03317467203652074,0.036085805690988085,50,2754
100,64,500,3,3,0.01,1700,17.0,0.006541352834080571,0.04606554920147278,0.006541352834080571,0.04606554920147278,10,820
200,64,500,3,3,0.01,100,1.0,0.017736541716238625,0.05174500239456006,0.017736541716238625,0.05174500239456006,50,14
200,64,500,3,3,0.01,300,3.0,0.009471195079014236,0.044782437545837314,0.009471195079014236,0.044782437545837314,21,54
200,64,500,3,3,0.01,500,5.0,0.008729339097626507,0.04744137085710691,0.008729339097626507,0.04744137085710691,18,129
200,64,500,3,3,0.01,700,7.0,0.008599480306264378,0.040805331608011024,0.008599480306264378,0.040805331608011024,19,261
200,64,500,3,3,0.01,900,9.0,0.009999571400581117,0.018553932035683243,0.009999571400581117,0.018553932035683243,2,78
200,64,500,3,3,0.01,1100,11.0,0.0063690288405142655,0.04724755275311769,0.0063690288405142655,0.04724755275311769,28,937
200,64,500,3,3,0.01,1300,13.0,0.007979138518089155,0.04998660944042865,0.007979138518089155,0.04998660944042865,15,732
200,64,500,3,3,0.01,1500,15.0,0.001105722737575858,0.045579488571865,0.001105722737575858,0.045579488571865,23,1451
200,64,500,3,3,0.01,1700,17.0,0.008709313321840897,0.038983340270314186,0.008709313321840897,0.038983340270314186,9,807
200,64,500,3,3,0.01,1900,19.0,0.0004269425032275809,0.02522343516026375,0.0004269425032275809,0.02522343516026375,20,2051
200,64,500,3,3,0.01,100,1.0,0.009304731755923385,0.04439984009244818,0.009304731755923385,0.04439984009244818,47,14
200,64,500,3,3,0.01,500,5.0,0.007566482605388722,0.044065184729515164,0.007566482605388722,0.044065184729515164,17,123
200,64,500,3,3,0.01,700,7.0,0.008840820271867247,0.05021707369224243,0.008840820271867247,0.05021707369224243,25,341
200,64,500,3,3,0.01,900,9.0,0.030193087706452532,0.03110586011548709,0.030193087706452532,0.03110586011548709,50,1073
200,64,500,3,3,0.01,1300,13.0,0.00029921007303067466,0.0005360803516526254,0.00029921007303067466,0.0005360803516526254,8,426
200,64,500,3,3,0.01,1500,15.0,0.009202903631033158,0.049331895515945565,0.009202903631033158,0.049331895515945565,14,918
200,64,500,3,3,0.01,1700,17.0,0.009331020431598426,0.04589740810406745,0.009331020431598426,0.04589740810406745,13,1110
200,64,500,3,3,0.01,1900,19.0,0.01500306822556934,0.03955787050139482,0.01500306822556934,0.03955787050139482,50,4792
200,64,500,3,3,0.01,100,1.0,0.009653284590548048,0.04251595603907032,0.009653284590548048,0.04251595603907032,49,15
200,64,500,3,3,0.01,300,3.0,0.008471175643300554,0.05095572958302076,0.008471175643300554,0.05095572958302076,14,38
200,64,500,3,3,0.01,700,7.0,0.00851344535594527,0.046126171353593516,0.00851344535594527,0.046126171353593516,15,215
200,64,500,3,3,0.01,900,9.0,0.004864833061498634,0.04814603477956014,0.004864833061498634,0.04814603477956014,8,207
200,64,500,3,3,0.01,1100,11.0,0.016859288322268465,0.03715525928681111,0.016859288322268465,0.03715525928681111,50,1605
200,64,500,3,3,0.01,1500,15.0,0.005758913400079693,0.04652880254378273,0.005758913400079693,0.04652880254378273,14,931
200,64,500,3,3,0.01,1700,17.0,0.00922997009759051,0.04577530973809517,0.00922997009759051,0.04577530973809517,28,2259
300,64,500,3,3,0.01,100,1.0,0.010787017721061906,0.05492738750538642,0.010787017721061906,0.05492738750538642,50,18
300,64,500,3,3,0.01,300,3.0,0.00992110983857861,0.03917215283588773,0.00992110983857861,0.03917215283588773,20,65
300,64,500,3,3,0.01,500,5.0,0.016238413520443896,0.03757858796829771,0.016238413520443896,0.03757858796829771,50,421
300,64,500,3,3,0.01,700,7.0,0.015539616236369156,0.04611644867532123,0.015539616236369156,0.04611644867532123,50,822
300,64,500,3,3,0.01,1100,11.0,0.030807994566207024,0.03196596666284121,0.030807994566207024,0.03196596666284121,50,2042
300,64,500,3,3,0.01,1300,13.0,0.002718679842599735,0.04561926673055654,0.002718679842599735,0.04561926673055654,15,964
