Input_dim,Hidden_dim_r,Hidden_dim_fc,Num_layers_recurrent,Num_layers_fc,Loss_tolerance,Data_demand,Dd_factor,Train_loss,Test_loss,Train_loss_distance,Test_loss_distance,Epochs,Time
5,64,500,3,3,0.01,1300,13.0,6.581482125511684e-07,1.9423204261597557e-06,1.471664142534393e-06,4.343160506979575e-06,6,369
5,64,500,3,3,0.01,1500,15.0,6.932790029168246e-07,3.480411620470337e-05,1.5502189778952949e-06,7.782436973051874e-05,6,478
5,64,500,3,3,0.01,1700,17.0,3.7777235775138255e-07,4.00746764684393e-06,8.44724671952461e-07,8.960970075974148e-06,6,622
5,64,500,3,3,0.01,1900,19.0,2.781691705422418e-07,4.187880327103462e-06,6.220051745771847e-07,9.364385093037396e-06,6,804
5,64,500,3,3,0.01,100,1.0,0.015208790451288224,0.03419574596083317,0.034007889304630175,0.07646401250973683,6,2
5,64,500,3,3,0.01,300,3.0,0.0006126738851889967,0.0013967295369813936,0.0013699804553214984,0.0031231821908722025,6,20
5,64,500,3,3,0.01,500,5.0,1.0790377564262597e-05,5.141570396424355e-05,2.4128017736579773e-05,0.00011496900917505399,6,56
5,64,500,3,3,0.01,700,7.0,5.552848688239464e-06,2.5651860479952004e-05,1.2416547135673979e-05,5.7359303782513065e-05,6,109
5,64,500,3,3,0.01,900,9.0,3.3154088669107296e-06,0.00012950424897075535,7.413479599617945e-06,0.00028958030407366615,6,181
5,64,500,3,3,0.01,1100,11.0,1.0005144531533005e-06,1.4828828252342273e-05,2.2372183297218087e-06,3.315826799890673e-05,6,272
5,64,500,3,3,0.01,1300,13.0,8.077294978647842e-07,5.702805077444049e-06,1.8061380646574288e-06,1.2751859815595846e-05,6,356
5,64,500,3,3,0.01,1500,15.0,4.5361326783677214e-07,1.6491033913249946e-06,1.0143101023788416e-06,3.687507284928125e-06,6,499
5,64,500,3,3,0.01,1700,17.0,3.641546129529161e-07,7.2400082211597455e-06,8.142744688828458e-07,1.6189150540170523e-05,6,635
5,64,500,3,3,0.01,1900,19.0,2.6753022552838956e-07,3.510860324240639e-06,5.982157703173287e-07,7.850522344509022e-06,6,769
8,64,500,3,3,0.01,100,1.0,0.017166321724653245,0.029379345643787812,0.04855368999812904,0.08309733812618328,6,2
8,64,500,3,3,0.01,300,3.0,0.007950672507286073,0.010544913116460428,0.022487897779581732,0.029825518286688557,6,19
8,64,500,3,3,0.01,500,5.0,7.474822050426155e-05,0.0005149918859108136,0.00021141989440076272,0.0014566170191343405,6,53
8,64,500,3,3,0.01,700,7.0,1.3503049012797418e-05,0.00029379824039866577,3.819239009457348e-05,0.0008309869123462883,6,105
8,64,500,3,3,0.01,900,9.0,6.025496986694635e-06,1.611579807267378e-05,1.704267911724354e-05,4.5582360405682896e-05,6,171
