50,1,64,300,0.001,2,3,1004,0.04718872904777527,0.09687202423810959
50,1,64,300,0.001,2,3,1405,0.048135511577129364,0.07230418920516968
50,1,64,300,0.001,2,3,1010,0.048559755086898804,0.1120716854929924
50,1,64,300,0.001,2,3,960,0.0455232709646225,0.3598918616771698
50,1,64,64,0.001,2,3,2037,0.04691570997238159,0.08920087665319443
50,1,64,300,0.001,2,3,2042,0.027027420699596405,0.04457337409257889
50,1,64,300,0.001,2,3,71201,0.0043942853808403015,0.007402605842798948
4,16,64,300,0.001,2,3,3170,0.004646206274628639,0.013884070329368114
