epoch,train_loss,val_loss,val_normal_loss
1,7.656895005040699,4.093016544977824,0.2919112592935562
2,1.4984090328216553,0.5974346299966177,3.4403759241104126
3,1.2992163168059454,0.6407533337672552,2.1424437761306763
4,1.1739032864570618,0.3113301189409362,3.1307373046875
5,1.2057050002945795,0.4917544366584884,2.318217158317566
6,1.1325437095430162,0.35082051282127696,2.6870354413986206
7,1.0218673083517287,0.4804525259468291,2.1222894191741943
8,0.995040174987581,0.3961150248845418,2.0779279470443726
9,1.0193595422638788,0.3915010094642639,1.4344348311424255
10,0.8352278139856126,0.3641112645467122,1.033079206943512
11,0.7821075502369139,0.3013382777571678,0.6583232283592224
12,0.7449702719847361,0.26030053777827156,0.36709871888160706
13,0.6865114900800917,0.2427094549768501,0.13891468942165375
14,0.6855405436621772,0.16577127286129528,0.08986842632293701
15,0.6849818461471133,0.2646987819009357,0.08383630216121674
16,0.6972331321901746,0.21455245542650422,0.11320677772164345
17,0.5749779343605042,0.15830187954836422,0.10664583370089531
18,0.4437038641836908,0.1717708913816346,0.0735058207064867
19,0.5074871513578627,0.17508738901880053,0.08904293924570084
20,0.4293126248651081,0.21483461351858246,0.10964402928948402
21,0.389891198111905,0.11806039737227063,0.14817282557487488
22,0.41749173568354714,0.12582865823060274,0.13904187828302383
23,0.4475982056723701,0.16696142757104504,0.12735507637262344
24,0.4198398151331478,0.12025118950340483,0.21773438155651093
25,0.3839165088203218,0.06463649879313177,0.22691594064235687
26,0.3847850345902973,0.0840254043125444,0.20302711427211761
27,0.36176985171106124,0.057382950766219035,0.18706165999174118
28,0.371531637178527,0.051705112473832235,0.2098829373717308
29,0.35821592600809204,0.09207173188527425,0.27559392154216766
30,0.31984209848774803,0.07708192339891361,0.18437509983778
31,0.3523400252064069,0.05151478532287809,0.24466238170862198
32,0.31720297866397434,0.16830837167799473,0.16800958663225174
33,0.31123535252279705,0.06812989028791587,0.19985780864953995
34,0.29331890907552505,0.04340299353417423,0.16620931029319763
35,0.30533496538798016,0.07355623443921407,0.27134519070386887
36,0.294183686375618,0.08857914432883263,0.21268020570278168
37,0.2918535355064604,0.052449054860820375,0.3991711437702179
38,0.31580229434702134,0.06007237908326917,0.337654173374176
39,0.288436110648844,0.06547519419756201,0.356349840760231
40,0.26261617988348007,0.07513082151611646,0.3001123517751694
41,0.2615533760852284,0.09011885813540882,0.2382243573665619
42,0.3229846590095096,0.0860336676446928,0.29967735707759857
43,0.3018769481115871,0.06622988451272249,0.3412119597196579
44,0.2283829434050454,0.05703100344787041,0.3619890362024307
45,0.2552369824714131,0.0680801880856355,0.33535586297512054
46,0.24864327990346485,0.07070519785500234,0.3200182467699051
47,0.2605625113679303,0.04840037433637513,0.3443940430879593
48,0.22046839280260933,0.042702629437877074,0.3800700306892395
49,0.2047605820828014,0.05319957135038243,0.3989909887313843
50,0.19977662712335587,0.07131449381510417,0.3034512996673584
51,0.17469188157055113,0.03955672484719091,0.2763546109199524
52,0.22817947136031258,0.036831592261377305,0.3192850798368454
53,0.22248490071958965,0.04403725918382406,0.30480845272541046
54,0.25008713205655414,0.033011580895011626,0.33925245702266693
55,0.24487864391671288,0.06638441462483671,0.29493215680122375
56,0.18494219250149196,0.047970179825723686,0.35996484756469727
57,0.20448189311557347,0.03207381757804089,0.3671126663684845
58,0.18309728966818917,0.037097041909065515,0.3286125510931015
59,0.17751997212568918,0.04170264251944092,0.33476296067237854
60,0.21669891186886364,0.03207783763193422,0.31826692819595337
61,0.2117278886338075,0.029066630483915407,0.371531680226326
62,0.16702130850818422,0.029193585221138265,0.3889186829328537
63,0.17585192082656753,0.03027472510519955,0.34429529309272766
64,0.1857555243704054,0.02558955607107944,0.3959452509880066
65,0.18998183641168806,0.02179517110602723,0.42141610383987427
66,0.1808151863515377,0.025400316950658128,0.4142128974199295
67,0.16954061430361536,0.05458005626375476,0.41723641753196716
68,0.16939855698082182,0.030746000301506784,0.4262176901102066
69,0.20479617971513006,0.0189291766534249,0.4655180275440216
70,0.19520815461874008,0.02633177675306797,0.4772530049085617
71,0.171283767455154,0.023133361091216404,0.46103566884994507
72,0.16367673791117138,0.02853244770732191,0.47260865569114685
73,0.15099284963475335,0.03875269409683016,0.5012609213590622
74,0.16160876428087553,0.032021160134010844,0.4968290328979492
75,0.16865626515613663,0.022726701986458566,0.5281490385532379
76,0.1807891320851114,0.03770904356820716,0.5443978607654572
77,0.1434529721736908,0.023341232134650152,0.552640438079834
78,0.19524331473641926,0.028558705260770187,0.5886412262916565
79,0.17097837602098784,0.03444542637508777,0.6138264834880829
80,0.18305943864915106,0.03120563831180334,0.6238254606723785
81,0.150478212783734,0.03197361378827029,0.6381735503673553
82,0.13074299403362805,0.02692388603463769,0.6398808360099792
83,0.16239519003364775,0.02168887982972794,0.657464861869812
84,0.1482284830676185,0.044962606806721955,0.7029906213283539
85,0.18211450634731186,0.039082056739264064,0.6863894462585449
86,0.15288900997903612,0.031453933411588274,0.723010241985321
87,0.1433771111898952,0.023431303393509652,0.7572048008441925
88,0.14845917539464104,0.021807188633829355,0.7594038844108582
89,0.1235966748661465,0.03175665814584742,0.7694777250289917
90,0.1613386542432838,0.041763427693189845,0.794587641954422
91,0.13660073735647732,0.03323601827853256,0.7901031672954559
92,0.1454517547455099,0.05571058247652319,0.8061007559299469
93,0.13256355043914583,0.032008146660195455,0.8557743430137634
94,0.1483767011927234,0.025784362004035048,0.8743396997451782
95,0.1109120212495327,0.021386157617800765,0.8914689719676971
96,0.1343692946765158,0.023564241205652554,0.8865064084529877
97,0.1207562279370096,0.03282215849806865,0.9134776294231415
98,0.11928871067033874,0.030928550495041743,0.9269163310527802
99,0.1298818878001637,0.050531784900360636,0.9405847191810608
100,0.14780003080765405,0.03075024201017287,0.9759940803050995
101,0.1492220941517088,0.019604326587998204,1.0030374228954315
102,0.10984581129418479,0.02829884101326267,1.0101322531700134
103,0.12089253506726688,0.01528385672200885,1.0124723613262177
104,0.12277683739860852,0.025075902903659478,1.0306384563446045
105,0.15747255459427834,0.01934046981235345,1.0449331402778625
106,0.16806630914409956,0.07083398734943734,1.0835168957710266
107,0.1386423727704419,0.029947992207275495,1.066416323184967
108,0.13399932574894693,0.023655547501726285,1.09760320186615
109,0.1273046595354875,0.024535246555589967,1.1061779856681824
110,0.12174907409482533,0.02829757301757733,1.1326287388801575
111,0.12164094174901645,0.019423388824280765,1.139480471611023
112,0.1409037849969334,0.02347905439738598,1.152574598789215
113,0.12041207237376107,0.02328840270638466,1.1544660329818726
114,0.17491396847698423,0.04353668364799685,1.1493557691574097
115,0.23821274605062273,0.028703834551076095,1.1943440437316895
116,0.16765099929438698,0.022527193495382864,1.2087470293045044
117,0.12615723369850051,0.0404077075007889,1.2455725073814392
118,0.12583850945035616,0.03220852040168312,1.2633861303329468
119,0.11501666406790416,0.027831911730269592,1.262259602546692
120,0.11327906904949082,0.02701785953508483,1.2632949352264404
121,0.12896275230579907,0.028851105314162042,1.2595341205596924
122,0.14881888238920105,0.03208741918206215,1.261208176612854
123,0.11638275119993421,0.027464996764643326,1.2483057975769043
124,0.12974485548006165,0.03194976680808597,1.2864716053009033
125,0.1206875830474827,0.026219373982813623,1.2595646977424622
126,0.10102257422275013,0.01963624766924315,1.279471516609192
127,0.10672031094630559,0.01965861247542004,1.2954663634300232
128,0.11496023626791106,0.03344979421753022,1.2980389595031738
129,0.133610591913263,0.04208985157310963,1.3034863471984863
130,0.1096080011791653,0.0361412325873971,1.31061190366745
131,0.1538663146396478,0.02607038373955422,1.304656744003296
132,0.12170795889364348,0.054723506275978356,1.2890284657478333
133,0.1330945719447401,0.017635907538028225,1.3014358282089233
134,0.11509514848391215,0.02766256748388211,1.3267619013786316
135,0.1088113176325957,0.03132909505317608,1.3309873342514038
136,0.1561257487369908,0.028013143895400897,1.3388267755508423
137,0.12223286843962139,0.03948206718390187,1.3506633043289185
138,0.1329114329483774,0.030207000465856657,1.3346837162971497
139,0.1221072572386927,0.01595700527023938,1.336188018321991
140,0.1492533464398649,0.026935786112315126,1.3565338253974915
141,0.11273727255562942,0.03264182899147272,1.3555294275283813
142,0.12386584737234646,0.022065315085152786,1.3582475781440735
143,0.1281697162323528,0.025028835361202557,1.3566559553146362
144,0.14658208439747492,0.026421573116547532,1.3718363642692566
145,0.1266352410117785,0.027016344531956647,1.3778253197669983
146,0.10957995429635048,0.02536515746679571,1.3825413584709167
147,0.12246911062134637,0.027344757897986308,1.3500810861587524
148,0.10762971349888378,0.036667422857135534,1.3609525561332703
