Input_dim,Hidden_dim_r,Hidden_dim_fc,Num_layers_recurrent,Num_layers_fc,Loss_tolerance,Data_demand,Dd_factor,Train_loss,Test_loss,Train_loss_distance,Test_loss_distance,Epochs
800,64,500,2,3,0.001,10000,1.0,3.1347870390163735e-05,7.4747898906935e-05,0.0008866516691456704,0.00211418978869915,47
800,64,500,2,3,0.001,10000,1.0,3.4673354093683884e-05,6.890310032758862e-05,0.0009807105522450486,0.0019488739781081676,3211
