epoch,train_loss,val_loss,val_normal_loss
1,2.605547625510419,0.4864844811744377,0.7065432284559522
2,0.7441034219304069,0.2938149930512319,0.3684072771242687
3,0.5519175788418191,0.15565219155100526,0.20991399245602743
4,0.4711159106160774,0.22406275155114347,0.3217511091913496
5,0.38925746107687714,0.2603017714668493,0.4427127795560019
6,0.3728939011448719,0.145354371578967,0.18546624162367412
7,0.3464284033560362,0.09997205118663975,0.13928830197879247
8,0.2911588793895284,0.12465665342866397,0.194771585719926
9,0.25380006530245797,0.1268427310908427,0.19767611367361887
10,0.23955973909526576,0.11449470047335156,0.18683411393846786
11,0.2147746594225774,0.089876439972002,0.10483132196324212
12,0.20225236345021452,0.044691377151452126,0.06869173262800489
13,0.19039997776023676,0.057174697609954195,0.09641784482768603
14,0.1807701328738791,0.09541841987215105,0.1564031509416444
15,0.17598513342806552,0.06614132903394151,0.09458029695919581
16,0.14312733221249502,0.03261911896530722,0.03782144667846816
17,0.14986146363567132,0.08487297484620673,0.14776368119886943
18,0.15858199325252753,0.04777873237235624,0.050350371748209
19,0.14778719353871267,0.04591048566899339,0.06949559013758387
20,0.14497917963833104,0.03653058192891176,0.04447320183472974
21,0.14460931144288328,0.05151260821301429,0.08797279319592885
22,0.1362822364221831,0.046398441200373605,0.0566626430622169
23,0.12470876535431283,0.04791517271736606,0.07365267138395991
24,0.14528568699711658,0.082975015532775,0.13718318939208984
25,0.12758149243280537,0.06044004955252663,0.0969791082399232
26,0.12091816699162858,0.04304577691144631,0.04764990960913045
27,0.12798598799549166,0.040551545556451456,0.04978331231645176
28,0.13032121614354555,0.04386695486600282,0.05004974507859775
29,0.12012847097682171,0.04179450286338564,0.054347816588623185
30,0.11902286527586765,0.039733164287248594,0.04289337407265391
31,0.1173921001494908,0.03779015409164741,0.03832245085920606
32,0.12301748233740448,0.0640815273232636,0.10303659311362676
33,0.11708522966650665,0.036730849413109605,0.03765627209629331
34,0.12199266279330019,0.06554239457015132,0.10986882714288575
35,0.12455486194764981,0.037082260566168146,0.051974739347185404
36,0.11759051998130611,0.03677028896989393,0.03842099090772016
37,0.12290416028900225,0.09045578472194124,0.15632436318056925
38,0.11498137416898227,0.039239644821061466,0.04535181341426713
39,0.1328846263836642,0.05175171071877245,0.07493191691381591
40,0.11950744248804498,0.03420024978943535,0.03331847409052508
41,0.1150278093629196,0.050448041745140906,0.06120476445981434
42,0.10833890656711626,0.04748990814216801,0.06805028500301498
43,0.1046004306341781,0.03569841116178231,0.03213273999946458
44,0.11501268761568383,0.04636765399672946,0.07077287403600556
45,0.11148798056557531,0.05258379418586121,0.08000301942229271
46,0.12056930094468789,0.07408760298715263,0.08925821099962507
47,0.10807349276347239,0.06288572254239536,0.07695211470127106
48,0.11524066548855579,0.03590482229092082,0.035302268873367994
49,0.11692060047730071,0.04651505756573599,0.05460140375154359
50,0.12396134778124387,0.060082327116464,0.09489214633192335
51,0.12393864867140035,0.04416507418404837,0.0571355154471738
52,0.1138993896788261,0.04826937518158897,0.061864485165902545
53,0.11584309989311656,0.05073483044006785,0.08758102836353439
54,0.11959934918606868,0.04803181161768124,0.06423731361116682
55,0.11479555888742697,0.0495682457981051,0.0658078385250909
56,0.11221355248670109,0.04220709088640135,0.05854304773466928
57,0.11543278933548537,0.03636382868299719,0.03255700532879148
58,0.10706455077304215,0.06513179435593183,0.09421737971050399
59,0.1150373605186822,0.0425965776514323,0.060151239590985436
60,0.11017739400267601,0.03604728527000693,0.03857113154871123
61,0.1240837056128705,0.062035325548199356,0.08956859899418694
62,0.11498344469754422,0.03669083090957071,0.03708863151924951
63,0.10232663472167781,0.06417590581247064,0.08836314082145691
64,0.1204105938677905,0.046354576823164205,0.05657153869313853
65,0.11018690106565834,0.0629636183625362,0.11436555002416883
66,0.11978114298621162,0.03934746690583034,0.031372858211398125
67,0.11155989460769247,0.08034933730959892,0.11938955634832382
68,0.11657648051127059,0.03941357288448537,0.04447321034967899
69,0.12415367352669357,0.06660371218792728,0.1085114021386419
70,0.10814535147586807,0.05365211910522375,0.0727766358426639
71,0.11178254232299133,0.0763025808407635,0.11876171986971583
72,0.11014609167077502,0.039251727861214857,0.039100821529115946
73,0.11998433943410389,0.030596955984708716,0.028005446174315045
74,0.10334295468007931,0.03578856784361796,0.0420985147356987
75,0.11513845787429419,0.06077692248537892,0.08068477734923363
76,0.11441487727350876,0.034154435619711876,0.040052302447812896
77,0.1113088914483297,0.05795826915590489,0.08361263253859111
78,0.11219654061266633,0.0344838553764781,0.03182683459350041
79,0.11820332180769717,0.04563441475639578,0.04780624780271735
80,0.11737995747415746,0.11378956427339648,0.19536158123186656
81,0.12565421826038203,0.03907836524800199,0.040381541209561486
82,0.12274527757382783,0.038526462955919445,0.04861338676086494
83,0.11611606437163274,0.04480146401424388,0.06585235148668289
84,0.12513397646243454,0.04457783836443893,0.06427306468997683
85,0.11999419239945099,0.037229661509150365,0.03547047397920063
86,0.11838848388097326,0.05115912845510928,0.08175779453345708
87,0.11695107805435775,0.07421402367534208,0.1231668261545045
88,0.12013677031290336,0.06430726302940337,0.08830532325165612
89,0.1084671504184848,0.06837005760581767,0.0974515016589846
90,0.10335102781164841,0.041956010870024804,0.04703274289412158
91,0.10754389224238083,0.036259583548688495,0.03293664753437042
92,0.11362347244972089,0.08530798108607042,0.11473522122417178
93,0.12861078305811177,0.06605366892257675,0.12063387994255338
94,0.12688725905828788,0.05461153565127341,0.07757692039012909
95,0.11881017135303529,0.0412911594097243,0.0701146809650319
96,0.10296154223748895,0.046658997927777106,0.06098873434322221
97,0.10839686017544543,0.039578998675111866,0.0455792136490345
98,0.11639939150849327,0.06855998066116552,0.11917553788849286
99,0.11394968189176966,0.041906580390011675,0.03402091642575605
100,0.10844378710770217,0.040538327676839514,0.04295652572597776
101,0.11908933385962346,0.04425162510549436,0.03790109325200319
102,0.10567162546222328,0.035740101282469565,0.029145923975322927
103,0.11815565555799203,0.05958637753959562,0.09681449617658343
104,0.11831369696826231,0.03437678983099148,0.034605661407113075
105,0.10825595748229105,0.07600206429841089,0.10842731435384069
106,0.10329840405554068,0.034904371855444594,0.03181469387241772
107,0.11670305030267747,0.04287563612470861,0.06547733316464084
108,0.10358566827461367,0.03592814211962653,0.033414259286863465
109,0.11027534733541676,0.09436788477125715,0.15022646742207663
110,0.10498685310365724,0.036218174412602284,0.03815744285072599
111,0.10828345378891366,0.03278466715614815,0.0273709414260728
112,0.10774157831414802,0.038638714380318025,0.04474024793931416
113,0.11756531723210069,0.048169349488176284,0.060657781681844165
