epoch,train_loss,val_loss,val_normal_loss
1,7.874749541282654,0.6520146355032921,0.6396820942560831
2,3.0146277099847794,0.17428697273135185,0.14785340428352356
3,1.2213789746165276,0.28610388189554214,0.7465056379636129
4,1.357159547507763,1.0933580845594406,1.6801477273305256
5,1.0374490022659302,1.0295436456799507,1.6202949285507202
6,1.0400156080722809,1.2050106078386307,1.647658069928487
7,0.8416352272033691,1.1383530050516129,1.1903812090555828
8,0.8268629238009453,0.8188268020749092,0.5631656646728516
9,0.7960812523961067,0.5800086595118046,0.34884709119796753
10,0.6427812650799751,0.44232034124433994,0.30985894799232483
11,0.623264417052269,0.46619192138314247,0.4402366578578949
12,0.7371291667222977,0.6152476482093334,0.45801321665445965
13,0.6741259768605232,0.5545016154646873,0.2875123818715413
14,0.7086319103837013,0.42811502888798714,0.2421132524808248
15,0.6220938041806221,0.352643221616745,0.20947694778442383
16,0.5240889936685562,0.3290924020111561,0.14158383260170618
17,0.5842487514019012,0.2399637307971716,0.09077685574690501
18,0.5465626008808613,0.26137303188443184,0.11103040973345439
19,0.5107942447066307,0.3014101665467024,0.09806003669897716
20,0.4752509705722332,0.17701377905905247,0.0506291463971138
21,0.49603480100631714,0.1856308951973915,0.04560307040810585
22,0.4504970908164978,0.16891618724912405,0.041466716676950455
23,0.4258616007864475,0.11080983188003302,0.04440816988547643
24,0.4422522746026516,0.09701566863805056,0.0523818830649058
25,0.38926104083657265,0.07198032550513744,0.05912778526544571
26,0.3987537510693073,0.08654623525217175,0.06313570588827133
27,0.40758974477648735,0.0925716795027256,0.06976247951388359
28,0.3670560084283352,0.07084317831322551,0.07013038794199626
29,0.3619122579693794,0.06495266361162066,0.0788578987121582
30,0.30593879893422127,0.06777194375172257,0.08217695852120717
31,0.38744763657450676,0.04951018514111638,0.07091113676627477
32,0.34608037024736404,0.052135095465928316,0.0700016791621844
33,0.3705629613250494,0.08065667003393173,0.07626665259401004
34,0.3052942454814911,0.06839841278269887,0.09083842486143112
35,0.3031071163713932,0.054104461800307035,0.07879165808359782
36,0.29718103632330894,0.06549281533807516,0.06659721210598946
37,0.3102877773344517,0.06077135028317571,0.07708136737346649
38,0.3048453591763973,0.08103498909622431,0.10651702682177226
39,0.3343952111899853,0.10784544609487057,0.1265683968861898
40,0.3455516155809164,0.08352506207302213,0.1191592738032341
41,0.30305734649300575,0.08907498884946108,0.12863421191771826
42,0.293219156563282,0.1103665679693222,0.14186919728914896
43,0.24251636117696762,0.08730142842978239,0.11352700740098953
44,0.2658174764364958,0.06799999251961708,0.10052215804656346
45,0.2398058008402586,0.0526010119356215,0.07923160493373871
46,0.27090124413371086,0.06587364850565791,0.0790249655644099
47,0.2524236124008894,0.08321502339094877,0.08248836795488994
48,0.282133461907506,0.06521575292572379,0.0744579757253329
49,0.2475927621126175,0.07338009821251035,0.06947759538888931
50,0.26203020475804806,0.07103671599179506,0.06285102541248004
51,0.23526739701628685,0.05723488377407193,0.06652713567018509
52,0.2466779500246048,0.05362870777025819,0.05546353136499723
53,0.2602261956781149,0.07043020986020565,0.0711152230699857
54,0.23446238599717617,0.05715975305065513,0.05515081932147344
55,0.23292419500648975,0.06972064869478345,0.055603942523399986
56,0.2794633936136961,0.09336498472839594,0.06454825028777122
57,0.20865119062364101,0.08076199144124985,0.0673909621934096
58,0.2543347794562578,0.07453797571361065,0.06240917121370634
59,0.19594751298427582,0.059047472197562456,0.06274565681815147
60,0.219347657635808,0.06923283357173204,0.08558731526136398
61,0.24523133225739002,0.0780013408511877,0.08086355030536652
62,0.23266602121293545,0.06565072992816567,0.06092631816864014
63,0.21216118149459362,0.052989344112575054,0.05120298018058141
64,0.21793834120035172,0.06588789075613022,0.05672875170906385
65,0.24915817193686962,0.07139837415888906,0.06280556942025821
66,0.2068815529346466,0.07734420616179705,0.07338813940684001
67,0.2265612855553627,0.096742182970047,0.09370069702466328
68,0.23436155170202255,0.1021831426769495,0.09019449353218079
69,0.195319140329957,0.05964543344452977,0.06307845190167427
70,0.2223462499678135,0.06862581986933947,0.06860049193104108
71,0.18538939207792282,0.09987848438322544,0.08470424761374791
72,0.1840249989181757,0.10781986266374588,0.09362829724947612
73,0.20146776735782623,0.10448110289871693,0.09617868810892105
74,0.17467064410448074,0.10349537990987301,0.09235838303963344
75,0.18690132908523083,0.11451913975179195,0.09903117269277573
76,0.15618328377604485,0.10617125127464533,0.10384501268466313
77,0.18114395439624786,0.0736768925562501,0.08584175755580266
78,0.16513303481042385,0.07612223317846656,0.0810216764609019
79,0.14465207792818546,0.08229013904929161,0.08427157004674275
80,0.16957597434520721,0.08203504793345928,0.08860187480847041
81,0.18058624770492315,0.09359894134104252,0.10358867049217224
82,0.1650197235867381,0.0991341033950448,0.10985775043567021
83,0.1620682030916214,0.10779945831745863,0.11055771013100942
